id,holiday,workingday,humidity,windspeed,demand,temp_code,weather_code
7571,No,Yes,88,8.9981,5.717027701,23.78-27.275-Mild,-3
7572,No,Yes,88,12.998,5.241747015,23.78-27.275-Mild,-2
7573,No,Yes,83,6.0032,5.023880521,23.78-27.275-Mild,-2
7574,No,Yes,78,6.0032,4.859812404,23.78-27.275-Mild,-2
7575,No,Yes,78,7.0015,4.317488114,23.78-27.275-Mild,-2
7576,No,Yes,88,8.9981,3.465735903,22.96-26.515-Mild,-2
7577,No,Yes,88,8.9981,2.944438979,22.96-26.515-Mild,-3
7578,No,Yes,88,8.9981,1.386294361,22.96-26.515-Mild,-2
7579,No,Yes,83,8.9981,1.791759469,23.78-27.275-Mild,-3
7580,No,Yes,94,0,1.609437912,22.96-26.515-Mild,-3
7581,No,Yes,94,15.0013,2.079441542,22.96-26.515-Mild,-3
7582,No,Yes,94,15.0013,3.17805383,22.96-26.515-Mild,-3
7583,No,Yes,94,8.9981,4.521788577,22.96-26.515-Mild,-3
7584,No,Yes,88,6.0032,6.013715156,23.78-27.275-Mild,-2
7585,No,Yes,88,6.0032,5.872117789,23.78-27.275-Mild,-2
7586,No,Yes,78,7.0015,5.141663557,25.42-29.545-Hot,-1
7587,No,Yes,78,12.998,5.411646052,26.24-29.545-Hot,-1
7588,No,Yes,73,12.998,5.575949103,26.24-30.305-Hot,-1
7589,No,Yes,73,12.998,5.476463552,26.24-30.305-Hot,-3
7590,No,Yes,73,12.998,5.214935758,26.24-30.305-Hot,-2
7591,No,Yes,61,6.0032,5.545177444,28.7-32.575-Hot,-2
7592,No,Yes,65,11.0014,5.924255797,27.88-31.82-Hot,-1
7593,No,Yes,65,7.0015,6.519147288,27.88-31.82-Hot,-1
7594,No,Yes,61,6.0032,6.597145702,28.67-32.575-Hot,-1
7595,No,Yes,69,11.0014,6.238324625,27.06-31.06-Hot,-1
7596,No,Yes,73,8.9981,5.572154032,26.24-30.305-Hot,-3
7597,No,Yes,73,19.0012,4.691347882,28.67-30.305-Hot,-3
7598,No,Yes,78,15.0013,4.418840608,28.67-27.275-Hot,-1
7599,No,Yes,88,7.0015,4.262679877,22.96-26.515-Mild,-3
7600,No,Yes,88,0,3.663561646,23.78-27.275-Mild,-2
7601,No,Yes,88,8.9981,3.044522438,23.78-27.275-Mild,-2
7602,No,Yes,94,12.998,2.944438979,22.96-26.515-Mild,-1
7603,No,Yes,88,7.0015,1.791759469,22.96-26.515-Mild,-1
7604,No,Yes,94,8.9981,1.386294361,22.14-25.76-Mild,-1
7605,No,Yes,94,7.0015,3.63758616,28.71-25.76-Hot,-1
7606,No,Yes,94,6.0032,5.062595033,22.14-25.76-Mild,-1
7607,No,Yes,83,0,6.086774727,28.71-26.515-Hot,-1
7608,No,Yes,83,0,6.476972363,23.78-27.275-Mild,-1
7609,No,Yes,78,8.9981,5.84932478,24.6-28.79-Mild,-2
7610,No,Yes,61,0,5.257495372,27.06-31.06-Hot,-1
7611,No,Yes,54,8.9981,5.587248658,28.7-32.575-Hot,-1
7612,No,Yes,54,12.998,5.799092654,28.7-32.575-Hot,-1
7613,No,Yes,42,0,5.857933154,29.52-32.575-Hot,-1
7614,No,Yes,42,6.0032,5.572154032,29.52-32.575-Hot,-1
7615,No,Yes,48,7.0015,5.613128106,29.52-33.335-Hot,-2
7616,No,Yes,45,7.0015,6.100318952,28.72-32.575-Hot,-1
7617,No,Yes,51,12.998,6.771935556,29.52-33.335-Hot,-1
7618,No,Yes,51,15.0013,6.74051936,29.52-33.335-Hot,-1
7619,No,Yes,54,19.0012,6.380122537,28.7-32.575-Hot,-1
7620,No,Yes,65,16.9979,6.12905021,27.06-31.06-Hot,-1
7621,No,Yes,73,12.998,5.973809612,26.24-30.305-Hot,-1
7622,No,Yes,73,11.0014,5.655991811,26.24-30.305-Hot,-1
7623,No,Yes,78,7.0015,4.890349128,28.73-29.545-Hot,-1
7624,No,Yes,78,8.9981,4.369447852,24.6-28.79-Mild,-1
7625,No,Yes,83,11.0014,3.33220451,24.6-28.03-Mild,-1
7626,No,Yes,78,11.0014,2.772588722,24.6-28.79-Mild,-1
7627,No,Yes,73,16.9979,1.098612289,28.74-29.545-Hot,-1
7628,No,Yes,64,22.0028,2.772588722,24.6-30.305-Mild,-1
7629,No,Yes,68,22.0028,3.555348061,22.96-26.515-Mild,-1
7630,No,Yes,73,23.9994,5.068904202,28.75-25.76-Hot,-1
7631,No,Yes,73,26.0027,6.161207322,22.14-25.76-Mild,-1
7632,No,Yes,55,30.0026,6.452048954,21.32-25-Mild,-1
7633,No,Yes,52,27.9993,5.846438775,28.77-25.76-Hot,-1
7634,No,Yes,52,16.9979,5.323009979,22.96-26.515-Mild,-1
7635,No,Yes,49,15.0013,5.631211782,28.77-27.275-Hot,-1
7636,No,Yes,43,12.998,5.85220248,24.6-31.06-Mild,-1
7637,No,Yes,41,12.998,5.789960171,25.42-31.06-Hot,-1
7638,No,Yes,38,12.998,5.598421959,26.24-31.06-Hot,-1
7639,No,Yes,36,16.9979,5.755742214,26.24-31.06-Hot,-1
7640,No,Yes,31,12.998,6.063785209,27.06-31.06-Hot,-1
7641,No,Yes,31,8.9981,6.747586527,27.06-31.06-Hot,-1
7642,No,Yes,27,11.0014,6.766191715,27.06-31.06-Hot,-1
7643,No,Yes,31,12.998,6.285998095,26.24-31.06-Hot,-1
7644,No,Yes,40,12.998,6.100318952,24.6-31.06-Mild,-1
7645,No,Yes,40,,5.700443573,23.78-27.275-Mild,-1
7646,No,Yes,43,6.0032,5.525452939,28.8-26.515-Hot,-1
7647,No,Yes,49,8.9981,5.111987788,22.14-25.76-Mild,-1
7648,No,Yes,59,7.0015,4.248495242,21.32-25-Mild,-1
7649,No,Yes,59,6.0032,3.891820298,20.5-24.24-Mild,-1
7650,No,Yes,67,8.9981,3.044522438,19.68-23.485-Mild,-1
7651,No,Yes,72,6.0032,2.63905733,18.86-22.725-Mild,-1
7652,No,Yes,77,11.0014,2.397895273,18.86-22.725-Mild,-1
7653,No,Yes,77,7.0015,3.526360525,18.86-22.725-Mild,-1
7654,No,Yes,77,8.9981,5.204006687,18.04-21.97-Mild,-1
7655,No,Yes,82,7.0015,6.244166901,18.86-22.725-Mild,-1
7656,No,Yes,59,8.9981,6.613384218,21.32-25-Mild,-1
7657,No,Yes,56,7.0015,5.888877958,22.96-26.515-Mild,-1
7658,No,Yes,46,8.9981,5.541263545,24.6-31.06-Mild,-1
7659,No,Yes,43,0,5.811140993,25.42-31.06-Hot,-1
7660,No,Yes,41,12.998,5.886104031,25.42-31.06-Hot,-1
7661,No,Yes,36,11.0014,5.978885765,26.24-31.06-Hot,-1
7662,No,Yes,34,8.9981,5.857933154,27.06-31.06-Hot,-1
7663,No,Yes,36,12.998,5.96870756,28.92-31.06-Hot,-1
7664,No,Yes,34,16.9979,6.342121419,27.06-31.06-Hot,-1
7665,No,Yes,34,8.9981,6.69950034,27.06-31.06-Hot,-1
7666,No,Yes,38,15.0013,6.50578406,26.24-31.06-Hot,-1
7667,No,Yes,41,12.998,6.180016654,25.42-31.06-Hot,-1
7668,No,Yes,41,11.0014,5.82008293,25.42-31.06-Hot,-1
7669,No,Yes,40,0,5.552959585,24.6-31.06-Mild,-1
7670,No,Yes,52,22.0028,5.525452939,22.96-26.515-Mild,-1
7671,No,Yes,55,0,5.159055299,21.32-25-Mild,-1
7672,No,No,48,7.0015,4.997212274,21.32-25-Mild,-1
7673,No,No,48,0,4.644390899,28.97-24.24-Hot,-1
7674,No,No,51,7.0015,4.234106505,20.5-24.24-Mild,-1
7675,No,No,48,7.0015,3.496507561,20.5-24.24-Mild,-1
7676,No,No,59,6.0032,2.63905733,28.99-23.485-Hot,-1
7677,No,No,67,0,2.48490665,28.99-22.725-Hot,-1
7678,No,No,72,6.0032,3.912023005,18.04-21.97-Mild,-1
7679,No,No,67,7.0015,4.553876892,18.86-22.725-Mild,-1
7680,No,No,52,11.0014,5.272999559,21.32-25-Mild,-1
7681,No,No,43,11.0014,5.676753802,22.96-26.515-Mild,-1
7682,No,No,43,0,6.11368218,22.96-26.515-Mild,-1
7683,No,No,38,6.0032,6.37331979,25.42-31.06-Hot,-1
7684,No,No,36,0,6.464588304,27.06-31.06-Hot,-1
7685,No,No,37,8.9981,6.556778356,28.7-31.82-Hot,-1
7686,No,No,30,6.0032,6.593044534,29.04-32.575-Hot,-1
7687,No,No,30,7.0015,6.510258341,29.04-32.575-Hot,-1
7688,No,No,30,7.0015,6.464588304,30.34-32.575-Hot,-1
7689,No,No,30,6.0032,6.439350371,30.34-32.575-Hot,-1
7690,No,No,33,6.0032,6.469250317,30.34-32.575-Hot,-1
7691,No,No,39,8.9981,6.068425588,28.7-31.82-Hot,-1
7692,No,No,41,6.0032,5.752572639,27.88-31.82-Hot,-1
7693,No,No,50,0,5.556828062,26.24-31.06-Hot,-1
7694,No,No,47,0,5.823045895,29.04-31.06-Hot,-1
7695,No,No,56,11.0014,5.476463552,24.6-31.06-Mild,-1
7696,No,Yes,50,16.9979,4.454347296,27.06-31.06-Hot,-1
7697,No,Yes,53,15.0013,3.526360525,26.24-31.06-Hot,-1
7698,No,Yes,57,15.0013,2.772588722,26.24-31.06-Hot,-1
7699,No,Yes,73,6.0032,1.386294361,25.42-29.545-Hot,-2
7700,No,Yes,73,6.0032,1.791759469,25.42-29.545-Hot,-2
7701,No,Yes,78,6.0032,3.80666249,25.42-29.545-Hot,-2
7702,No,Yes,88,8.9981,4.94875989,25.42-28.03-Hot,-3
7703,No,Yes,89,12.998,5.996452089,29.07-28.79-Hot,-2
7704,No,Yes,89,12.998,6.542471961,29.07-28.79-Hot,-2
7705,No,Yes,83,15.0013,5.697093487,26.24-28.79-Hot,-2
7706,No,Yes,78,19.0012,5.318119994,27.06-30.305-Hot,-2
7707,No,Yes,74,19.0012,5.459585514,28.7-33.335-Hot,-2
7708,No,Yes,74,23.9994,5.736572297,29.08-33.335-Hot,-2
7709,No,Yes,70,19.9995,5.755742214,29.52-34.09-Hot,-1
7710,No,Yes,66,19.0012,5.537334267,29.52-34.09-Hot,-3
7711,No,Yes,66,19.0012,5.552959585,29.52-34.09-Hot,-3
7712,No,Yes,58,,5.402677382,30.34-34.09-Hot,-3
7713,No,Yes,70,16.9979,5.424950017,28.7-32.575-Hot,-3
7714,No,Yes,88,23.9994,4.700480366,29.07-28.03-Hot,-3
7715,No,Yes,88,23.9994,3.80666249,29.07-28.03-Hot,-3
7716,No,Yes,94,16.9979,3.663561646,25.42-27.275-Hot,-3
7717,No,Yes,78,16.9979,4.442651256,29.08-29.545-Hot,-3
7718,No,Yes,88,8.9981,3.135494216,24.6-27.275-Mild,-3
7719,No,Yes,88,8.9981,4.290459441,24.6-27.275-Mild,-3
7720,No,No,83,8.9981,4.454347296,22.96-26.515-Mild,-2
7721,No,No,83,7.0015,4.33073334,22.96-26.515-Mild,-2
7722,No,No,88,0,3.713572067,22.14-25.76-Mild,-2
7723,No,No,73,16.9979,3.258096538,22.96-26.515-Mild,-1
7724,No,No,68,19.0012,2.564949357,22.14-25.76-Mild,-1
7725,No,No,72,12.998,2.48490665,20.5-24.24-Mild,-1
7726,No,No,77,12.998,3.583518938,20.5-24.24-Mild,-2
7727,No,No,72,7.0015,4.454347296,21.32-25-Mild,-1
7728,No,No,,11.0014,5.347107531,22.14-25.76-Mild,-1
7729,No,No,60,16.9979,5.805134969,22.96-26.515-Mild,-1
7730,No,No,53,19.9995,6.200509174,24.6-31.06-Mild,-1
7731,No,No,46,19.0012,6.284134161,23.78-27.275-Mild,-1
7732,No,No,43,23.9994,6.504288174,25.42-31.06-Hot,-1
7733,No,No,41,16.9979,6.520621128,25.42-31.06-Hot,-1
7734,No,No,38,19.9995,6.472346295,26.24-31.06-Hot,-1
7735,No,No,38,16.9979,6.553933404,26.24-31.06-Hot,-1
7736,No,No,38,16.9979,6.467698726,26.24-31.06-Hot,-1
7737,No,No,36,0,6.37331979,26.24-31.06-Hot,-1
7738,No,No,36,0,6.238324625,29.2-31.06-Hot,-1
7739,No,No,36,11.0014,6.317164687,26.24-31.06-Hot,-1
7740,No,No,35,19.0012,5.988961417,25.42-31.06-Hot,-1
7741,No,No,40,7.0015,5.755742214,24.6-31.06-Mild,-1
7742,No,No,46,8.9981,5.429345629,23.78-27.275-Mild,-1
7743,No,No,52,7.0015,5.472270674,29.22-26.515-Hot,-1
7744,No,No,60,11.0014,5.129898715,22.14-25.76-Mild,-1
7745,No,No,56,8.9981,4.795790546,22.14-25.76-Mild,-1
7746,No,No,59,7.0015,4.48863637,29.24-25-Hot,-1
7747,No,No,63,7.0015,3.912023005,21.32-25-Mild,-1
7748,No,No,72,6.0032,2.564949357,20.5-24.24-Mild,-1
7749,No,No,68,0,2.48490665,20.5-24.24-Mild,-1
7750,No,No,82,7.0015,3.091042453,29.27-22.725-Hot,-1
7751,No,No,68,7.0015,3.555348061,20.5-24.24-Mild,-1
7752,No,No,60,6.0032,4.941642423,22.14-25.76-Mild,-1
7753,No,No,46,12.998,5.703782475,24.6-31.06-Mild,-1
7754,No,No,43,15.0013,6.001414878,25.42-31.06-Hot,-1
7755,No,No,41,16.9979,6.23636959,26.24-31.06-Hot,-1
7756,No,No,39,19.9995,6.527957918,27.06-31.06-Hot,-1
7757,No,No,36,19.0012,6.530877628,27.88-31.82-Hot,-1
7758,No,No,36,22.0028,6.519147288,27.88-31.82-Hot,-1
7759,No,No,34,0,6.467698726,29.31-31.82-Hot,-1
7760,No,No,34,19.9995,6.495265556,28.7-31.82-Hot,-1
7761,No,No,34,16.9979,6.359573869,28.7-31.82-Hot,-1
7762,No,No,34,16.9979,6.206575927,28.7-31.82-Hot,-1
7763,No,No,34,19.0012,6.115892125,27.88-31.82-Hot,-1
7764,No,No,39,12.998,5.749392986,27.06-31.06-Hot,-1
7765,No,No,43,11.0014,5.505331536,29.31-31.06-Hot,-1
7766,No,No,50,26.0027,5.420534999,25.42-31.06-Hot,-1
7767,No,No,53,7.0015,4.682131227,23.78-27.275-Mild,-1
7768,No,Yes,53,0,3.891820298,23.78-27.275-Mild,-1
7769,No,Yes,60,11.0014,2.63905733,22.96-26.515-Mild,-3
7770,No,Yes,60,15.0013,2.397895273,22.96-26.515-Mild,-1
7771,No,Yes,60,11.0014,1.609437912,22.96-26.515-Mild,-2
7772,No,Yes,64,6.0032,2.079441542,22.14-25.76-Mild,-1
7773,No,Yes,68,0,3.555348061,21.32-25-Mild,-1
7774,No,Yes,68,,4.934473933,21.32-25-Mild,-1
7775,No,Yes,60,15.0013,6.248042875,22.96-26.515-Mild,-1
7776,No,Yes,49,15.0013,6.499787041,24.6-31.06-Mild,-1
7777,No,Yes,43,19.0012,5.641907071,29.4-31.06-Hot,-1
7778,No,Yes,41,31.0009,5.231108617,26.24-31.06-Hot,-1
7779,No,Yes,38,32.9975,5.476463552,26.24-31.06-Hot,-1
7780,No,Yes,41,30.0026,5.641907071,26.24-31.06-Hot,-1
7781,No,Yes,41,23.9994,5.613128106,26.24-31.06-Hot,-1
7782,No,Yes,41,32.9975,5.598421959,25.42-31.06-Hot,-1
7783,No,Yes,39,19.9995,5.676753802,27.06-31.06-Hot,-1
7784,No,Yes,39,31.0009,6.104793232,27.06-31.06-Hot,-1
7785,No,Yes,38,30.0026,6.726233402,26.24-31.06-Hot,-1
7786,No,Yes,38,26.0027,6.711740395,26.24-31.06-Hot,-1
7787,No,Yes,38,27.9993,6.469250317,25.42-31.06-Hot,-1
7788,No,Yes,40,23.9994,6.133398043,24.6-31.06-Mild,-1
7789,No,Yes,49,16.9979,5.579729826,23.78-27.275-Mild,-1
7790,No,Yes,52,19.0012,5.123963979,22.96-26.515-Mild,-1
7791,No,Yes,49,19.9995,4.454347296,23.78-27.275-Mild,-1
7792,No,Yes,68,27.9993,3.526360525,22.14-25.76-Mild,-1
7793,No,Yes,77,22.0028,2.995732274,21.32-25-Mild,-2
7794,No,Yes,72,19.9995,2.079441542,21.32-25-Mild,-3
7795,No,Yes,82,12.998,1.609437912,20.5-24.24-Mild,-3
7796,No,Yes,82,12.998,1.609437912,20.5-24.24-Mild,-3
7797,No,Yes,82,11.0014,3.583518938,19.68-23.485-Mild,-3
7798,No,Yes,82,16.9979,5.214935758,19.68-23.485-Mild,-1
7799,No,Yes,77,19.9995,6.343880434,19.68-23.485-Mild,-1
7800,No,Yes,77,15.0013,6.56526497,19.68-23.485-Mild,-2
7801,No,Yes,72,16.9979,5.814130532,21.32-25-Mild,-2
7802,No,Yes,63,19.9995,5.170483995,21.32-25-Mild,-2
7803,No,Yes,56,12.998,5.424950017,22.96-26.515-Mild,-2
7804,No,Yes,,,5.509388337,22.14-25.76-Mild,-2
7805,No,Yes,46,11.0014,5.587248658,24.6-31.06-Mild,-2
7806,No,Yes,46,11.0014,5.620400866,29.61-27.275-Hot,-2
7807,No,Yes,46,8.9981,5.605802066,23.78-33.65-Mild,-2
7808,No,Yes,43,12.998,6.159095388,24.6-31.06-Mild,-1
7809,No,Yes,43,0,6.745236349,24.6-31.06-Mild,-1
7810,No,Yes,43,12.998,6.672032945,24.6-31.06-Mild,-1
7811,No,Yes,46,16.9979,6.240275845,23.78-27.275-Mild,-1
7812,No,Yes,49,15.0013,6.02827852,22.96-26.515-Mild,-1
7813,No,Yes,56,11.0014,5.645446898,22.14-25.76-Mild,-1
7814,No,Yes,52,7.0015,5.262690189,29.66-26.515-Hot,-1
7815,No,Yes,56,6.0032,4.727387819,22.14-25.76-Mild,-1
7816,No,Yes,59,6.0032,3.891820298,21.32-25-Mild,-1
7817,No,Yes,68,0,3.295836866,21.32-25-Mild,-1
7818,No,Yes,68,0,2.397895273,29.69-24.24-Hot,-1
7819,No,Yes,82,0,2.079441542,18.86-22.725-Mild,-1
7820,No,Yes,82,7.0015,2.302585093,18.86-22.725-Mild,-1
7821,No,Yes,77,0,3.63758616,19.68-23.485-Mild,-1
7822,No,Yes,77,0,5.147494477,19.68-23.485-Mild,-1
7823,No,Yes,72,0,6.304448802,20.5-24.24-Mild,-1
7824,No,Yes,68,0,6.504288174,29.76-25.76-Hot,-1
7825,No,Yes,60,6.0032,5.713732806,22.96-26.515-Mild,-1
7826,No,Yes,46,6.0032,5.313205979,24.6-31.06-Mild,-1
7827,No,Yes,43,6.0032,5.420534999,25.42-31.06-Hot,-1
7828,No,Yes,38,0,5.752572639,25.42-31.06-Hot,-1
7829,No,Yes,41,6.0032,5.713732806,25.42-31.06-Hot,-1
7830,No,Yes,38,0,5.710427017,26.24-31.06-Hot,-1
7831,No,Yes,38,0,5.703782475,26.24-31.06-Hot,-1
7832,No,Yes,41,8.9981,6.11368218,26.24-31.06-Hot,-1
7833,No,Yes,43,8.9981,6.584791392,25.42-31.06-Hot,-1
7834,No,Yes,53,12.998,6.661854741,24.6-31.06-Mild,-3
7835,No,Yes,73,19.9995,6.28785856,22.96-26.515-Mild,-1
7836,No,Yes,73,19.0012,6.011267174,29.83-25.76-Hot,-1
7837,No,Yes,73,11.0014,5.697093487,22.14-25.76-Mild,-1
7838,No,Yes,77,6.0032,5.513428746,21.32-25-Mild,-1
7839,No,Yes,77,0,4.812184355,21.32-25-Mild,-1
7840,No,Yes,77,8.9981,4.077537444,21.32-25-Mild,-1
7841,No,Yes,77,11.0014,3.091042453,21.32-25-Mild,-1
7842,No,Yes,77,6.0032,2.48490665,21.32-25-Mild,-1
7843,No,Yes,77,7.0015,1.609437912,20.5-24.24-Mild,-1
7844,No,Yes,88,7.0015,1.791759469,18.86-22.725-Mild,-1
7845,No,Yes,82,6.0032,3.526360525,29.92-23.485-Hot,-1
7846,No,Yes,88,7.0015,5.135798437,18.86-22.725-Mild,-1
7847,No,Yes,82,11.0014,6.265301213,20.5-24.24-Mild,-1
7848,No,Yes,77,0,6.523562306,21.32-25-Mild,-1
7849,No,Yes,68,0,5.82008293,23.78-27.275-Mild,-1
7850,No,Yes,64,6.0032,5.347107531,24.6-30.305-Mild,-1
7851,No,Yes,47,15.0013,5.468060141,27.06-31.06-Hot,-1
7852,No,Yes,42,0,5.81711116,28.7-31.82-Hot,-1
7853,No,Yes,37,19.0012,5.752572639,28.7-31.82-Hot,-1
7854,No,Yes,37,16.9979,5.579729826,29.52-32.575-Hot,-1
7855,No,Yes,30,0,5.80814249,29.98-32.575-Hot,-1
7856,No,Yes,34,15.0013,6.144185634,29.52-32.575-Hot,-1
7857,No,Yes,34,16.9979,6.767343125,29.98-32.575-Hot,-1
7858,No,Yes,34,19.0012,6.70073111,28.7-31.82-Hot,-1
7859,No,Yes,34,19.0012,6.400257445,28.7-31.82-Hot,-1
7860,No,Yes,36,19.9995,6.169610732,27.06-31.06-Hot,-1
7861,No,Yes,41,22.0028,5.746203191,25.42-31.06-Hot,-1
7862,No,Yes,46,11.0014,5.429345629,24.6-31.06-Mild,-1
7863,No,Yes,52,8.9981,5.176149733,22.96-26.515-Mild,-1
7864,No,Yes,56,11.0014,4.343805422,22.96-26.515-Mild,-1
7865,No,Yes,56,,3.36729583,22.96-26.515-Mild,-1
7866,No,Yes,56,0,2.944438979,22.96-26.515-Mild,-1
7867,No,Yes,60,6.0032,2.079441542,30.04-25.76-Hot,-1
7868,No,Yes,63,0,2.302585093,21.32-25-Mild,-1
7869,No,Yes,72,7.0015,3.36729583,30.05-24.24-Hot,-1
7870,No,Yes,68,6.0032,4.934473933,21.32-25-Mild,-1
7871,No,Yes,72,7.0015,6.059123196,21.32-25-Mild,-1
7872,No,Yes,60,6.0032,6.551080335,30.08-27.275-Hot,-1
7873,No,Yes,53,11.0014,5.945420609,25.42-31.06-Hot,-1
7874,No,Yes,47,16.9979,5.517452896,27.06-31.06-Hot,-1
7875,No,Yes,42,16.9979,5.575949103,28.7-31.82-Hot,-1
7876,No,Yes,39,22.0028,5.910796644,29.52-32.575-Hot,-1
7877,No,Yes,37,16.9979,6.03068526,30.34-32.575-Hot,-1
7878,No,Yes,31,26.0027,5.92157842,31.16-33.335-Hot,-1
7879,No,Yes,29,19.0012,5.983936281,31.16-33.335-Hot,-1
7880,No,Yes,29,19.9995,6.259581464,31.16-33.335-Hot,-1
7881,No,Yes,29,12.998,6.675823222,31.16-33.335-Hot,-1
7882,No,Yes,27,15.0013,6.583409222,31.16-33.335-Hot,-1
7883,No,Yes,30,15.0013,6.318968114,30.34-32.575-Hot,-1
7884,No,Yes,32,8.9981,6.011267174,29.52-32.575-Hot,-1
7885,No,Yes,37,8.9981,5.826000107,28.7-31.82-Hot,-1
7886,No,Yes,41,7.0015,5.673323267,30.08-31.82-Hot,-1
7887,No,Yes,57,11.0014,5.370638028,26.24-31.06-Hot,-1
7888,No,No,53,7.0015,5.327876169,26.24-31.06-Hot,-1
7889,No,No,53,6.0032,4.812184355,26.24-31.06-Hot,-1
7890,No,No,50,15.0013,4.48863637,26.24-31.06-Hot,-1
7891,No,No,57,0,3.688879454,25.42-31.06-Hot,-1
7892,No,No,57,0,2.079441542,25.42-31.06-Hot,-1
7893,No,No,56,7.0015,2.944438979,24.6-31.06-Mild,-1
7894,No,No,64,7.0015,4.382026635,22.96-26.515-Mild,-1
7895,No,No,64,7.0015,4.465908119,30.14-27.275-Hot,-1
7896,No,No,61,7.0015,5.497168225,25.42-30.305-Hot,-1
7897,No,No,57,11.0014,5.828945618,26.24-31.06-Hot,-1
7898,No,No,51,7.0015,6.144185634,28.7-32.575-Hot,-1
7899,No,No,35,0,6.343880434,31.16-33.335-Hot,-1
7900,No,No,29,16.9979,6.274762021,32.8-34.85-Hot,-1
7901,No,No,24,19.0012,6.371611847,33.62-34.85-Hot,-1
7902,No,No,23,12.998,6.385194399,33.62-34.85-Hot,-1
7903,No,No,20,19.9995,6.318968114,34.44-35.605-Hot,-1
7904,No,No,24,12.998,6.280395839,33.62-34.85-Hot,-1
7905,No,No,24,0,6.204557763,34.44-35.605-Hot,-1
7906,No,No,24,15.0013,6.11146734,33.62-34.85-Hot,-1
7907,No,No,29,11.0014,5.886104031,32.8-34.85-Hot,-1
7908,No,No,35,15.0013,5.894402834,31.16-33.335-Hot,-1
7909,No,No,40,12.998,5.755742214,30.34-32.575-Hot,-1
7910,No,No,58,11.0014,5.365976015,28.7-32.575-Hot,-1
7911,No,No,61,11.0014,5.438079309,27.88-31.82-Hot,-1
7912,No,No,69,7.0015,5.062595033,30.11-31.06-Hot,-1
7913,No,No,73,8.9981,4.753590191,26.24-30.305-Hot,-1
7914,No,No,69,8.9981,4.290459441,26.24-30.305-Hot,-1
7915,No,No,73,7.0015,3.36729583,26.24-30.305-Hot,-1
7916,No,No,78,6.0032,2.302585093,25.42-29.545-Hot,-1
7917,No,No,69,6.0032,2.564949357,25.42-30.305-Hot,-1
7918,No,No,73,0,3.401197382,25.42-29.545-Hot,-1
7919,No,No,78,7.0015,4.127134385,24.6-28.79-Mild,-1
7920,No,No,73,6.0032,5.198497031,26.24-30.305-Hot,-1
7921,No,No,58,0,5.583496309,28.7-32.575-Hot,-1
7922,No,No,40,7.0015,6.023447593,31.16-34.09-Hot,-1
7923,No,No,45,6.0032,6.212606096,31.16-34.09-Hot,-1
7924,No,No,30,0,6.21860012,33.62-35.605-Hot,-1
7925,No,No,28,8.9981,6.198478716,34.44-36.365-Hot,-1
7926,No,No,30,8.9981,6.214608098,34.44-36.365-Hot,-1
7927,No,No,30,15.0013,6.163314804,30.15-36.365-Hot,-1
7928,No,No,36,19.0012,6.230481448,34.44-37.12-Hot,-1
7929,No,No,41,19.0012,6.255750042,33.62-37.12-Hot,-1
7930,No,No,38,15.0013,6.194405391,30.13-36.365-Hot,-1
7931,No,No,28,19.0012,5.926926026,33.62-35.605-Hot,-1
7932,No,No,48,11.0014,5.894402834,31.16-34.09-Hot,-1
7933,No,No,62,11.0014,5.533389489,29.52-34.09-Hot,-1
7934,No,No,65,11.0014,5.068904202,30.13-32.575-Hot,-1
7935,No,No,58,7.0015,4.700480366,29.52-33.335-Hot,-1
7936,No,Yes,65,7.0015,3.713572067,28.7-32.575-Hot,-1
7937,No,Yes,74,11.0014,3.17805383,27.06-31.06-Hot,-1
7938,No,Yes,74,7.0015,2.833213344,27.06-31.06-Hot,-1
7939,No,Yes,78,7.0015,1.791759469,26.24-29.545-Hot,-1
7940,No,Yes,78,8.9981,1.945910149,26.24-29.545-Hot,-1
7941,No,Yes,78,8.9981,3.610917913,26.24-29.545-Hot,-1
7942,No,Yes,83,7.0015,4.9698133,25.42-28.79-Hot,-1
7943,No,Yes,78,7.0015,6.22059017,26.24-29.545-Hot,-1
7944,No,Yes,74,8.9981,6.478509642,27.06-31.06-Hot,-1
7945,No,Yes,65,8.9981,5.755742214,28.7-32.575-Hot,-1
7946,No,Yes,62,11.0014,4.990432587,29.52-34.09-Hot,-1
7947,No,Yes,48,15.0013,5.308267697,31.16-34.09-Hot,-2
7948,No,Yes,43,12.998,5.564520407,32.8-36.365-Hot,-2
7949,No,Yes,41,19.9995,5.513428746,32.8-35.605-Hot,-2
7950,No,Yes,34,19.0012,5.556828062,33.62-36.365-Hot,-2
7951,No,Yes,41,23.9994,5.556828062,32.8-35.605-Hot,-1
7952,No,Yes,41,27.9993,6.056784013,32.8-35.605-Hot,-2
7953,No,Yes,41,23.9994,6.684611728,32.8-35.605-Hot,-2
7954,No,Yes,43,19.9995,6.722629795,32.8-36.365-Hot,-2
7955,No,Yes,48,22.0028,6.390240667,31.16-34.09-Hot,-2
7956,No,Yes,48,15.0013,5.976350909,30.34-33.335-Hot,-2
7957,No,Yes,58,12.998,5.521460918,29.52-33.335-Hot,-2
7958,No,Yes,58,12.998,5.099866428,29.52-33.335-Hot,-2
7959,No,Yes,58,15.0013,4.382026635,28.7-32.575-Hot,-2
7960,No,Yes,58,15.0013,3.33220451,28.7-32.575-Hot,-2
